312,718	20,82
312,979	39,25
313,24	8,53
313,501	-9,9
313,762	-1,71
314,023	-57
314,284	-63,15
314,545	45,4
314,805	26,96
315,066	4,44
315,327	-50,86
315,588	22,87
315,849	-3,75
316,109	0,34
316,37	-5,8
316,631	4,44
316,891	12,63
317,152	16,73
317,413	-16,04
317,674	22,87
317,934	59,73
318,195	29,01
318,456	18,77
318,716	35,16
318,977	-3,75
319,237	-48,81
319,498	-5,8
319,759	16,73
320,019	-30,38
320,28	2,39
320,54	4,44
320,801	-22,19
321,061	-65,19
321,322	59,73
321,582	0,34
321,843	10,58
322,103	24,92
322,363	-5,8
322,624	-52,91
322,884	-7,85
323,145	18,77
323,405	-26,28
323,665	-28,33
323,926	43,35
324,186	-22,19
324,446	-52,91
324,707	43,35
324,967	20,82
325,227	-3,75
325,487	-3,75
325,748	-3,75
326,008	16,73
326,268	-22,19
326,528	33,11
326,789	29,01
327,049	22,87
327,309	24,92
327,569	-48,81
327,829	16,73
328,089	41,3
328,349	-5,8
328,609	-61,1
328,87	-1,71
329,13	18,77
329,39	-22,19
329,65	-20,14
329,91	53,59
330,17	-22,19
330,43	-13,99
330,69	-3,75
330,95	45,4
331,21	10,58
331,47	-3,75
331,73	-30,38
331,989	-26,28
332,249	-38,57
332,509	-61,1
332,769	-61,1
333,029	-9,9
333,289	-7,85
333,549	31,06
333,808	61,78
334,068	31,06
334,328	92,5
334,588	-79,53
334,847	-1,71
335,107	-7,85
335,367	8,53
335,627	-20,14
335,886	-3,75
336,146	-65,19
336,406	31,06
336,665	-3,75
336,925	12,63
337,185	-20,14
337,444	-13,99
337,704	18,77
337,963	22,87
338,223	6,49
338,483	-16,04
338,742	-11,95
339,002	-1,71
339,261	26,96
339,521	8,53
339,78	-13,99
340,04	4,44
340,299	-11,95
340,559	61,78
340,818	-24,23
341,077	51,54
341,337	-11,95
341,596	24,92
341,856	2,39
342,115	43,35
342,374	2,39
342,634	35,16
342,893	12,63
343,152	12,63
343,411	20,82
343,671	-69,29
343,93	22,87
344,189	22,87
344,448	-1,71
344,708	39,25
344,967	-11,95
345,226	41,3
345,485	20,82
345,744	16,73
346,004	76,12
346,263	-50,86
346,522	16,73
346,781	37,2
347,04	-24,23
347,299	41,3
347,558	-61,1
347,817	18,77
348,076	-32,43
348,335	-54,95
348,594	-13,99
348,853	29,01
349,112	-1,71
349,371	4,44
349,63	-61,1
349,889	33,11
350,148	-20,14
350,407	-46,76
350,666	-38,57
350,925	-9,9
351,183	57,68
351,442	2,39
351,701	-1,71
351,96	31,06
352,219	-48,81
352,478	12,63
352,736	-11,95
352,995	-50,86
353,254	-40,62
353,513	-30,38
353,771	-73,39
354,03	12,63
354,289	12,63
354,547	2,39
354,806	-5,8
355,065	-34,47
355,323	8,53
355,582	-20,14
355,841	49,49
356,099	-57
356,358	-34,47
356,616	-9,9
356,875	-24,23
357,133	4,44
357,392	-26,28
357,65	2,39
357,909	-24,23
358,167	8,53
358,426	-18,09
358,684	-16,04
358,943	-48,81
359,201	-34,47
359,459	55,64
359,718	59,73
359,976	55,64
360,235	12,63
360,493	61,78
360,751	-30,38
361,01	43,35
361,268	16,73
361,526	-24,23
361,784	-50,86
362,043	24,92
362,301	45,4
362,559	-69,29
362,817	67,92
363,076	-30,38
363,334	-13,99
363,592	-9,9
363,85	-61,1
364,108	-1,71
364,366	-20,14
364,624	26,96
364,883	65,88
365,141	10,58
365,399	45,4
365,657	0,34
365,915	-46,76
366,173	-50,86
366,431	4,44
366,689	-26,28
366,947	20,82
367,205	2,39
367,463	0,34
367,721	-1,71
367,979	33,11
368,237	-65,19
368,494	37,2
368,752	0,34
369,01	-30,38
369,268	74,07
369,526	10,58
369,784	-77,48
370,041	6,49
370,299	-13,99
370,557	-5,8
370,815	-13,99
371,073	14,68
371,33	22,87
371,588	4,44
371,846	10,58
372,103	-18,09
372,361	51,54
372,619	37,2
372,876	-20,14
373,134	-5,8
373,392	47,44
373,649	-32,43
373,907	55,64
374,164	10,58
374,422	2,39
374,68	39,25
374,937	-26,28
375,195	-24,23
375,452	6,49
375,71	-13,99
375,967	22,87
376,225	16,73
376,482	-7,85
376,739	-30,38
376,997	37,2
377,254	12,63
377,512	-16,04
377,769	2,39
378,026	16,73
378,284	-9,9
378,541	72,02
378,798	37,2
379,056	4,44
379,313	29,01
379,57	-24,23
379,827	31,06
380,085	-9,9
380,342	24,92
380,599	-63,15
380,856	12,63
381,114	39,25
381,371	51,54
381,628	18,77
381,885	8,53
382,142	57,68
382,399	-1,71
382,656	-34,47
382,913	-36,52
383,17	33,11
383,428	26,96
383,685	4,44
383,942	8,53
384,199	35,16
384,456	53,59
384,713	-30,38
384,97	-1,71
385,226	-16,04
385,483	-13,99
385,74	-20,14
385,997	-69,29
386,254	20,82
386,511	37,2
386,768	-28,33
387,025	22,87
387,282	-11,95
387,538	33,11
387,795	2,39
388,052	6,49
388,309	-32,43
388,565	8,53
388,822	-3,75
389,079	20,82
389,336	57,68
389,592	-11,95
389,849	8,53
390,106	-9,9
390,362	-38,57
390,619	-11,95
390,876	-32,43
391,132	-36,52
391,389	-5,8
391,645	-5,8
391,902	-1,71
392,159	26,96
392,415	39,25
392,672	-1,71
392,928	-52,91
393,185	-61,1
393,441	-32,43
393,698	-1,71
393,954	-30,38
394,21	22,87
394,467	-44,71
394,723	-1,71
394,98	8,53
395,236	39,25
395,492	-7,85
395,749	26,96
396,005	-26,28
396,261	20,82
396,518	18,77
396,774	-7,85
397,03	6,49
397,286	18,77
397,543	18,77
397,799	0,34
398,055	39,25
398,311	55,64
398,567	8,53
398,824	2,39
399,08	-18,09
399,336	26,96
399,592	31,06
399,848	26,96
400,104	-50,86
400,36	29,01
400,616	-13,99
400,872	41,3
401,128	49,49
401,384	-20,14
401,641	57,68
401,896	2,39
402,152	-3,75
402,408	26,96
402,664	45,4
402,92	16,73
403,176	2,39
403,432	8,53
403,688	-13,99
403,944	12,63
404,2	20,82
404,456	-30,38
404,711	39,25
404,967	-24,23
405,223	24,92
405,479	-40,62
405,735	0,34
405,99	-1,71
406,246	14,68
406,502	80,21
406,757	2,39
407,013	43,35
407,269	-32,43
407,524	22,87
407,78	35,16
408,036	-52,91
408,291	72,02
408,547	-11,95
408,803	-54,95
409,058	6,49
409,314	-52,91
409,569	57,68
409,825	-30,38
410,08	10,58
410,336	37,2
410,591	-9,9
410,847	10,58
411,102	39,25
411,358	10,58
411,613	22,87
411,868	-5,8
412,124	80,21
412,379	-22,19
412,635	2,39
412,89	-1,71
413,145	-7,85
413,401	4,44
413,656	10,58
413,911	-26,28
414,166	-26,28
414,422	29,01
414,677	2,39
414,932	-5,8
415,187	-32,43
415,443	8,53
415,698	14,68
415,953	-28,33
416,208	-7,85
416,463	0,34
416,718	-24,23
416,973	16,73
417,228	-3,75
417,484	-24,23
417,739	39,25
417,994	-32,43
418,249	24,92
418,504	-3,75
418,759	8,53
419,014	4,44
419,269	35,16
419,524	-28,33
419,779	26,96
420,033	24,92
420,288	4,44
420,543	29,01
420,798	49,49
421,053	-18,09
421,308	14,68
421,563	-26,28
421,818	-61,1
422,072	10,58
422,327	43,35
422,582	6,49
422,837	35,16
423,091	6,49
423,346	37,2
423,601	-22,19
423,856	-28,33
424,11	43,35
424,365	-20,14
424,62	33,11
424,874	-11,95
425,129	-16,04
425,383	18,77
425,638	4,44
425,893	-52,91
426,147	10,58
426,402	-13,99
426,656	45,4
426,911	24,92
427,165	-7,85
427,42	-1,71
427,674	-11,95
427,929	4,44
428,183	0,34
428,438	-26,28
428,692	26,96
428,946	53,59
429,201	-32,43
429,455	16,73
429,709	-9,9
429,964	-3,75
430,218	2,39
430,472	-3,75
430,727	16,73
430,981	51,54
431,235	18,77
431,49	-1,71
431,744	18,77
431,998	-20,14
432,252	31,06
432,506	-26,28
432,76	-52,91
433,015	29,01
433,269	-9,9
433,523	-3,75
433,777	6,49
434,031	-20,14
434,285	-44,71
434,539	76,12
434,793	-16,04
435,047	-44,71
435,301	8,53
435,555	-52,91
435,809	-11,95
436,063	-24,23
436,317	72,02
436,571	-22,19
436,825	-20,14
437,079	20,82
437,333	8,53
437,587	-75,43
437,841	-20,14
438,095	29,01
438,348	-16,04
438,602	6,49
438,856	20,82
439,11	37,2
439,364	31,06
439,617	-20,14
439,871	22,87
440,125	-18,09
440,378	-1,71
440,632	-16,04
440,886	-18,09
441,139	26,96
441,393	-34,47
441,647	-22,19
441,9	-3,75
442,154	20,82
442,408	29,01
442,661	16,73
442,915	-38,57
443,168	-32,43
443,422	2,39
443,675	51,54
443,929	51,54
444,182	2,39
444,436	-5,8
444,689	39,25
444,943	-18,09
445,196	24,92
445,449	14,68
445,703	26,96
445,956	-20,14
446,21	12,63
446,463	-7,85
446,716	22,87
446,97	49,49
447,223	22,87
447,476	-5,8
447,729	-44,71
447,983	-5,8
448,236	24,92
448,489	-34,47
448,742	20,82
448,995	-26,28
449,249	-32,43
449,502	49,49
449,755	26,96
450,008	-9,9
450,261	-38,57
450,514	-79,53
450,767	2,39
451,02	8,53
451,273	4,44
451,527	16,73
451,78	6,49
452,033	-38,57
452,286	12,63
452,539	-50,86
452,791	4,44
453,044	49,49
453,297	16,73
453,55	-20,14
453,803	18,77
454,056	8,53
454,309	-7,85
454,562	-18,09
454,815	-9,9
455,067	22,87
455,32	-40,62
455,573	12,63
455,826	14,68
456,078	12,63
456,331	-20,14
456,584	-26,28
456,837	26,96
457,089	72,02
457,342	10,58
457,595	-28,33
457,847	-42,67
458,1	0,34
458,353	8,53
458,605	2,39
458,858	10,58
459,11	39,25
459,363	-1,71
459,615	18,77
459,868	61,78
460,12	22,87
460,373	10,58
460,625	18,77
460,878	8,53
461,13	2,39
461,383	20,82
461,635	16,73
461,888	-46,76
462,14	-1,71
462,392	-38,57
462,645	-18,09
462,897	26,96
463,149	-34,47
463,402	-30,38
463,654	-5,8
463,906	2,39
464,158	6,49
464,411	2,39
464,663	-5,8
464,915	49,49
465,167	31,06
465,42	12,63
465,672	35,16
465,924	14,68
466,176	35,16
466,428	22,87
466,68	6,49
466,932	-7,85
467,184	35,16
467,436	10,58
467,688	-36,52
467,94	8,53
468,193	59,73
468,444	-13,99
468,696	24,92
468,948	33,11
469,2	-38,57
469,452	16,73
469,704	18,77
469,956	-3,75
470,208	29,01
470,46	41,3
470,712	8,53
470,964	123,22
471,215	6,49
471,467	43,35
471,719	-9,9
471,971	-13,99
472,223	35,16
472,474	-7,85
472,726	31,06
472,978	4,44
473,229	-32,43
473,481	20,82
473,733	2,39
473,984	-1,71
474,236	-11,95
474,488	31,06
474,739	-54,95
474,991	-13,99
475,242	0,34
475,494	67,92
475,745	16,73
475,997	10,58
476,249	14,68
476,5	-1,71
476,751	18,77
477,003	-3,75
477,254	26,96
477,506	10,58
477,757	35,16
478,009	2,39
478,26	-28,33
478,511	45,4
478,763	-48,81
479,014	24,92
479,265	-3,75
479,517	-5,8
479,768	39,25
480,019	16,73
480,271	29,01
480,522	-89,77
480,773	18,77
481,024	61,78
481,275	26,96
481,527	10,58
481,778	31,06
482,029	12,63
482,28	-59,05
482,531	24,92
482,782	96,6
483,033	55,64
483,284	-26,28
483,535	4,44
483,786	-1,71
484,037	-7,85
484,288	43,35
484,539	14,68
484,79	22,87
485,041	-11,95
485,292	-16,04
485,543	29,01
485,794	-5,8
486,045	39,25
486,296	26,96
486,547	10,58
486,798	10,58
487,048	-30,38
487,299	10,58
487,55	-26,28
487,801	14,68
488,052	12,63
488,302	-50,86
488,553	-52,91
488,804	-13,99
489,054	4,44
489,305	2,39
489,556	-5,8
489,806	-42,67
490,057	43,35
490,308	12,63
490,558	-3,75
490,809	24,92
491,06	-13,99
491,31	4,44
491,561	-22,19
491,811	-7,85
492,062	-30,38
492,312	-59,05
492,563	-79,53
492,813	-20,14
493,064	-34,47
493,314	-52,91
493,564	63,83
493,815	18,77
494,065	-13,99
494,316	31,06
494,566	-52,91
494,816	-18,09
495,067	41,3
495,317	10,58
495,567	37,2
495,817	26,96
496,068	16,73
496,318	-32,43
496,568	29,01
496,818	-5,8
497,069	26,96
497,319	78,16
497,569	37,2
497,819	-9,9
498,069	4,44
498,319	26,96
498,569	-46,76
498,819	-20,14
499,07	-11,95
499,32	76,12
499,57	-26,28
499,82	-13,99
500,07	-26,28
500,32	6,49
500,57	41,3
500,82	0,34
501,069	51,54
501,319	2,39
501,569	-26,28
501,819	-63,15
502,069	-32,43
502,319	24,92
502,569	47,44
502,819	16,73
503,068	-11,95
503,318	24,92
503,568	-7,85
503,818	14,68
504,067	-28,33
504,317	6,49
504,567	-34,47
504,817	-26,28
505,066	10,58
505,316	-22,19
505,566	14,68
505,815	10,58
506,065	10,58
506,314	18,77
506,564	4,44
506,814	22,87
507,063	-32,43
507,313	8,53
507,562	4,44
507,812	29,01
508,061	33,11
508,311	-79,53
508,56	24,92
508,81	-11,95
509,059	18,77
509,308	-3,75
509,558	4,44
509,807	-63,15
510,056	6,49
510,306	12,63
510,555	18,77
510,804	24,92
511,054	18,77
511,303	33,11
511,552	-28,33
511,802	35,16
512,051	-32,43
512,3	-3,75
512,549	2,39
512,798	-1,71
513,048	-13,99
513,297	-57
513,546	53,59
513,795	-13,99
514,044	-46,76
514,293	-18,09
514,542	-28,33
514,791	65,88
515,04	59,73
515,289	-5,8
515,538	8,53
515,787	-18,09
516,036	-1,71
516,285	-32,43
516,534	12,63
516,783	51,54
517,032	26,96
517,281	-13,99
517,53	22,87
517,779	0,34
518,027	-5,8
518,276	-16,04
518,525	-61,1
518,774	12,63
519,023	-32,43
519,271	-11,95
519,52	-20,14
519,769	-38,57
520,018	72,02
520,266	22,87
520,515	8,53
520,764	22,87
521,012	57,68
521,261	33,11
521,509	-3,75
521,758	29,01
522,007	-79,53
522,255	10,58
522,504	-1,71
522,752	-24,23
523,001	-3,75
523,249	14,68
523,498	18,77
523,746	12,63
523,995	35,16
524,243	-40,62
524,492	-22,19
524,74	-42,67
524,988	39,25
525,237	29,01
525,485	-34,47
525,733	-61,1
525,982	-36,52
526,23	-24,23
526,478	-26,28
526,727	39,25
526,975	-28,33
527,223	-22,19
527,471	37,2
527,72	43,35
527,968	-32,43
528,216	-38,57
528,464	-22,19
528,712	-48,81
528,96	-28,33
529,208	45,4
529,457	-54,95
529,705	8,53
529,953	-57
530,201	-18,09
530,449	-11,95
530,697	0,34
530,945	-63,15
531,193	14,68
531,441	-52,91
531,689	61,78
531,937	10,58
532,184	10,58
532,432	-38,57
532,68	41,3
532,928	-5,8
533,176	-18,09
533,424	2,39
533,672	24,92
533,919	-18,09
534,167	-65,19
534,415	14,68
534,663	2,39
534,91	26,96
535,158	72,02
535,406	35,16
535,654	6,49
535,901	-22,19
536,149	16,73
536,396	14,68
536,644	-26,28
536,892	-36,52
537,139	16,73
537,387	8,53
537,634	-79,53
537,882	12,63
538,129	35,16
538,377	-22,19
538,624	2,39
538,872	47,44
539,119	-18,09
539,367	22,87
539,614	-24,23
539,862	-16,04
540,109	35,16
540,356	24,92
540,604	-16,04
540,851	-16,04
541,098	-30,38
541,346	-5,8
541,593	12,63
541,84	57,68
542,087	2,39
542,335	0,34
542,582	20,82
542,829	-11,95
543,076	12,63
543,324	16,73
543,571	59,73
543,818	4,44
544,065	29,01
544,312	-5,8
544,559	-26,28
544,806	26,96
545,053	-30,38
545,3	26,96
545,547	-44,71
545,794	-59,05
546,041	26,96
546,288	4,44
546,535	22,87
546,782	20,82
547,029	0,34
547,276	22,87
547,523	43,35
547,77	35,16
548,017	-5,8
548,263	10,58
548,51	22,87
548,757	-22,19
549,004	2,39
549,251	16,73
549,497	45,4
549,744	10,58
549,991	-18,09
550,238	43,35
550,484	33,11
550,731	33,11
550,978	18,77
551,224	29,01
551,471	24,92
551,718	16,73
551,964	47,44
552,211	6,49
552,457	-18,09
552,704	-9,9
552,95	-87,72
553,197	-20,14
553,443	51,54
553,69	59,73
553,936	33,11
554,183	14,68
554,429	-5,8
554,676	10,58
554,922	37,2
555,168	24,92
555,415	-20,14
555,661	10,58
555,907	8,53
556,154	18,77
556,4	-5,8
556,646	26,96
556,892	-34,47
557,139	-13,99
557,385	24,92
557,631	22,87
557,877	6,49
558,124	35,16
558,37	49,49
558,616	-22,19
558,862	-5,8
559,108	-18,09
559,354	-26,28
559,6	6,49
559,846	43,35
560,092	8,53
560,338	-3,75
560,584	-9,9
560,83	39,25
561,076	-9,9
561,322	16,73
561,568	-11,95
561,814	22,87
562,06	22,87
562,306	63,83
562,552	41,3
562,798	-16,04
563,044	-20,14
563,289	-11,95
563,535	26,96
563,781	2,39
564,027	-11,95
564,273	26,96
564,518	24,92
564,764	-7,85
565,01	6,49
565,255	-22,19
565,501	22,87
565,747	14,68
565,992	-32,43
566,238	37,2
566,484	12,63
566,729	-30,38
566,975	-16,04
567,22	18,77
567,466	12,63
567,711	31,06
567,957	-5,8
568,202	24,92
568,448	4,44
568,693	2,39
568,939	-46,76
569,184	24,92
569,43	-24,23
569,675	-50,86
569,92	-61,1
570,166	-44,71
570,411	26,96
570,656	22,87
570,902	18,77
571,147	-42,67
571,392	-9,9
571,637	2,39
571,883	-5,8
572,128	63,83
572,373	-22,19
572,618	12,63
572,863	-20,14
573,109	2,39
573,354	-46,76
573,599	55,64
573,844	20,82
574,089	4,44
574,334	47,44
574,579	-28,33
574,824	-46,76
575,069	-59,05
575,314	14,68
575,559	-16,04
575,804	43,35
576,049	-24,23
576,294	-16,04
576,539	6,49
576,784	12,63
577,029	-1,71
577,274	-42,67
577,519	31,06
577,763	16,73
578,008	-52,91
578,253	-18,09
578,498	-83,63
578,742	16,73
578,987	59,73
579,232	-3,75
579,477	4,44
579,721	51,54
579,966	-13,99
580,211	24,92
580,455	-65,19
580,7	-38,57
580,945	-46,76
581,189	-1,71
581,434	39,25
581,678	-11,95
581,923	6,49
582,167	43,35
582,412	-16,04
582,656	18,77
582,901	-42,67
583,145	-36,52
583,39	-83,63
583,634	10,58
583,879	12,63
584,123	-50,86
584,367	-112,3
584,612	-7,85
584,856	-30,38
585,1	-32,43
585,345	47,44
585,589	-5,8
585,833	37,2
586,078	2,39
586,322	12,63
586,566	-11,95
586,81	-50,86
587,054	-54,95
587,299	-3,75
587,543	86,36
587,787	-24,23
588,031	-28,33
588,275	26,96
588,519	65,88
588,763	-28,33
589,007	-1,71
589,251	22,87
589,495	-50,86
589,739	33,11
589,983	-22,19
590,227	6,49
590,471	43,35
590,715	80,21
590,959	12,63
591,203	-40,62
591,447	20,82
591,691	20,82
591,935	39,25
592,178	16,73
592,422	29,01
592,666	-30,38
592,91	8,53
593,154	-22,19
593,397	12,63
593,641	-32,43
593,885	59,73
594,128	0,34
594,372	41,3
594,616	-3,75
594,859	-42,67
595,103	-26,28
595,347	-13,99
595,59	-5,8
595,834	-46,76
596,077	-18,09
596,321	-1,71
596,564	0,34
596,808	49,49
597,051	43,35
597,295	2,39
597,538	35,16
597,782	4,44
598,025	24,92
598,269	16,73
598,512	61,78
598,755	22,87
598,999	-65,19
599,242	-20,14
599,485	-63,15
599,729	-50,86
599,972	-44,71
600,215	31,06
600,458	24,92
600,702	-36,52
600,945	-9,9
601,188	-28,33
601,431	4,44
601,674	-1,71
601,918	-34,47
602,161	37,2
602,404	35,16
602,647	-42,67
602,89	-5,8
603,133	24,92
603,376	0,34
603,619	-18,09
603,862	39,25
604,105	35,16
604,348	67,92
604,591	-9,9
604,834	35,16
605,077	22,87
605,32	24,92
605,563	14,68
605,805	-1,71
606,048	18,77
606,291	-32,43
606,534	45,4
606,777	53,59
607,02	78,16
607,262	88,4
607,505	14,68
607,748	-9,9
607,99	-38,57
608,233	-5,8
608,476	22,87
608,719	57,68
608,961	-9,9
609,204	-75,43
609,446	-20,14
609,689	24,92
609,932	31,06
610,174	0,34
610,417	43,35
610,659	2,39
610,902	61,78
